T (K),Z*10^-4 reported,Resist. (Ohm.cm),Seebeck (uV/K),kappaZT,,Resist. (400K),Seebeck (400K),Pf (W/K^2/m),ZT,kappa (W/mK),x,Formula,series,T Max,family,,,Conduct. (S/cm),,Power Factor*T (W/mK),preparative route,final form,Authors,DOI,Comments,Comments,Cell Volume (A^3),Formula Units per Cell,Atoms per formula unit,total atoms per unit cell,average atomic volume,Author of Unit Cell,Unit Cell DOI,ICSD of structure,temp of ICSD (K),S^2,ke/ktotal,space group,# symmetry elements,,
400,,0.0023498,-105.832,1.9066E-01,2,0.0023498,-105.832,4.7665E-04,0.027820846,6.85319,0.002,In1.998Ge0.002O3,In2−xGexO3,,In2O3,,,4.2557E+02,,1.9066E-01,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,Thermal conductivity error is +/- 10%,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,1.1200E+04,0.060607469,206,48,,
700,,0.00337115,-146.168,4.4363E-01,2,0.0023498,-105.832,6.3376E-04,0.113093689,3.92271,0.002,In1.998Ge0.002O3,In2−xGexO3,,In2O3,,,2.9663E+02,,4.4363E-01,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,Thermal conductivity error is +/- 10%,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,2.1365E+04,0.129158677,206,48,,
1000,,0.0044955,-177.832,7.0346E-01,2,0.0023498,-105.832,7.0346E-04,0.240031089,2.93072,0.002,In1.998Ge0.002O3,In2−xGexO3,,In2O3,,,2.2244E+02,,7.0346E-01,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,Thermal conductivity error is +/- 10%,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,3.1624E+04,0.185198513,206,48,,
300,,0.000836795,-50.4768,9.1345E-02,2,0.000942337,-62.4767,3.0448E-04,0.009402057,9.71545,0.006,In1.994Ge0.006O3,In2−xGexO3,,In2O3,,,1.1950E+03,,9.1345E-02,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,Thermal conductivity error is +/- 10%,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,2.5479E+03,0.090038673,206,48,,
400,,0.000942337,-62.4767,1.6569E-01,2,0.000942337,-62.4767,4.1422E-04,0.022990066,7.20692,0.006,In1.994Ge0.006O3,In2−xGexO3,,In2O3,,,1.0612E+03,,1.6569E-01,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,Thermal conductivity error is +/- 10%,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,3.9033E+03,0.143712278,206,48,,
700,,0.00129155,-94.1419,4.8034E-01,2,0.000942337,-62.4767,6.8621E-04,0.104779859,4.58432,0.006,In1.994Ge0.006O3,In2−xGexO3,,In2O3,,,7.7426E+02,,4.8034E-01,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,Thermal conductivity error is +/- 10%,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,8.8627E+03,0.288470706,206,48,,
1000,,0.00168341,-119.305,8.4553E-01,2,0.000942337,-62.4767,8.4553E-04,0.242294205,3.48967,0.006,In1.994Ge0.006O3,In2−xGexO3,,In2O3,,,5.9403E+02,,8.4553E-01,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,Thermal conductivity error is +/- 10%,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,1.4234E+04,0.41535129,206,48,,
300,,0.000722981,-46.7607,9.0731E-02,2,0.000817897,-56.5928,3.0244E-04,0.009632278,9.41949,0.015,In1.985Ge0.015O3,In2−xGexO3,,In2O3,,,1.3832E+03,,9.0731E-02,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,Thermal conductivity error is +/- 10%,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,2.1866E+03,0.107487214,206,48,,
400,,0.000817897,-56.5928,1.5663E-01,2,0.000817897,-56.5928,3.9158E-04,0.022224564,7.04775,0.015,In1.985Ge0.015O3,In2−xGexO3,,In2O3,,,1.2226E+03,,1.5663E-01,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,Thermal conductivity error is +/- 10%,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,3.2027E+03,0.169317057,206,48,,
700,,0.00113128,-83.3032,4.2939E-01,2,0.000817897,-56.5928,6.1341E-04,0.092961144,4.61902,0.015,In1.985Ge0.015O3,In2−xGexO3,,In2O3,,,8.8395E+02,,4.2939E-01,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,Thermal conductivity error is +/- 10%,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,6.9394E+03,0.32686462,206,48,,
1000,,0.00143465,-108.464,8.2002E-01,2,0.000817897,-56.5928,8.2002E-04,0.231919011,3.53581,0.015,In1.985Ge0.015O3,In2−xGexO3,,In2O3,,,6.9703E+02,,8.2002E-01,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,Thermal conductivity error is +/- 10%,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,1.1764E+04,0.481010929,206,48,,
300,,0.000896151,-50.7871,8.6347E-02,2,0.000995442,-60.6186,2.8782E-04,0.00973701,8.86791,0.06,In1.94Ge0.06O3,In2−xGexO3,,In2O3,,,1.1159E+03,,8.6347E-02,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,2.5793E+03,0.092110388,206,48,,
400,,0.000995442,-60.6186,1.4766E-01,2,0.000995442,-60.6186,3.6914E-04,0.02235983,6.6037,0.06,In1.94Ge0.06O3,In2−xGexO3,,In2O3,,,1.0046E+03,,1.4766E-01,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,3.6746E+03,0.148472671,206,48,,
700,,0.00139586,-88.5677,3.9338E-01,2,0.000995442,-60.6186,5.6196E-04,0.100865679,3.89999,0.06,In1.94Ge0.06O3,In2−xGexO3,,In2O3,,,7.1640E+02,,3.9338E-01,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,7.8442E+03,0.313749116,206,48,,
1000,,0.00177828,-114.967,7.4327E-01,2,0.000995442,-60.6186,7.4327E-04,0.242663763,3.06296,0.06,In1.94Ge0.06O3,In2−xGexO3,,In2O3,,,5.6234E+02,,7.4327E-01,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,1.3217E+04,0.447969408,206,48,,
300,,0.00132139,-53.2639,6.4410E-02,2,0.00143465,-65.5729,2.1470E-04,0.00940658,6.84738,0.1,In1.9Ge0.1O3,In2−xGexO3,,In2O3,,,7.5678E+02,,6.4410E-02,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,2.8370E+03,0.080901325,206,48,,
400,,0.00143465,-65.5729,1.1988E-01,2,0.00143465,-65.5729,2.9971E-04,0.023546412,5.09141,0.1,In1.9Ge0.1O3,In2−xGexO3,,In2O3,,,6.9703E+02,,1.1988E-01,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,Thermal conductivity error is +/- 10%,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,4.2998E+03,0.133618251,206,48,,
700,,0.0017302,-93.2129,3.5152E-01,2,0.00143465,-65.5729,5.0218E-04,0.108354634,3.24419,0.1,In1.9Ge0.1O3,In2−xGexO3,,In2O3,,,5.7797E+02,,3.5152E-01,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,Thermal conductivity error is +/- 10%,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,8.6886E+03,0.304288316,206,48,,
1000,,0.00208663,-117.444,6.6102E-01,2,0.00143465,-65.5729,6.6102E-04,0.262891577,2.51443,0.1,In1.9Ge0.1O3,In2−xGexO3,,In2O3,,,4.7924E+02,,6.6102E-01,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,Thermal conductivity error is +/- 10%,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,1.3793E+04,0.465055548,206,48,,
300,,0.00287298,-52.3343,2.8600E-02,2,0.0027953,-64.0245,9.5332E-05,0.008831211,3.23848,0.2,In1.8Ge0.2O3,In2−xGexO3,,In2O3,,,3.4807E+02,,2.8600E-02,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,Thermal conductivity error is +/- 10%,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,2.7389E+03,0.078675092,206,48,,
400,,0.0027953,-64.0245,5.8658E-02,2,0.0027953,-64.0245,1.4664E-04,0.022462541,2.61135,0.2,In1.8Ge0.2O3,In2−xGexO3,,In2O3,,,3.5774E+02,,5.8658E-02,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,Thermal conductivity error is +/- 10%,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,4.0991E+03,0.133707666,206,48,,
700,,0.00243728,-86.4,2.1440E-01,2,0.0027953,-64.0245,3.0628E-04,0.116776249,1.83597,0.2,In1.8Ge0.2O3,In2−xGexO3,,In2O3,,,4.1029E+02,,2.1440E-01,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,Thermal conductivity error is +/- 10%,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,7.4650E+03,0.381695343,206,48,,
1000,,0.00267047,-110.012,4.5320E-01,2,0.0027953,-64.0245,4.5320E-04,0.277913956,1.63073,0.2,In1.8Ge0.2O3,In2−xGexO3,,In2O3,,,3.7447E+02,,4.5320E-01,solid state reaction,polycrystalline,Berardan2008SSC,http://dx.doi.org/10.1016/j.ssc.2007.12.033,,Thermal conductivity error is +/- 10%,1035.51,16,5,80,12.943875,Marezio,http://dx.doi.org/10.1107/S0365110X66001749,14388,300,1.2103E+04,0.560299277,206,48,,
300,,7.717915156,-390,5.9122E-04,3,,,1.9707E-06,0.000314602,1.87927,0,LaCoO3,La1-xSrxCoO3,,LaCoO3,,,1.2957E-01,,5.9122E-04,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,222.73,4,5,20,11.1365,Wang,http://dx.doi.org/10.1021/ic902072v,247225,293,1.5210E+05,5.04687E-05,15,8,,
400,,0.38388399,140.3,2.0510E-03,3,,,5.1276E-06,,,0,LaCoO3,La1-xSrxCoO3,,LaCoO3,,,2.6050E+00,,2.0510E-03,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,222.73,4,5,20,11.1365,Wang,http://dx.doi.org/10.1021/ic902072v,247225,293,1.9684E+04,,15,8,,
700,,0.001358313,28.76,4.2626E-02,3,,,6.0894E-05,,,0,LaCoO3,La1-xSrxCoO3,,LaCoO3,,,7.3621E+02,,4.2626E-02,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,222.73,4,5,20,11.1365,Wang,http://dx.doi.org/10.1021/ic902072v,247225,293,8.2714E+02,,15,8,,
1000,,0.000984011,15.7,2.5050E-02,3,,,2.5050E-05,,,0,LaCoO3,La1-xSrxCoO3,,LaCoO3,,,1.0162E+03,,2.5050E-02,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,222.73,4,5,20,11.1365,Wang,http://dx.doi.org/10.1021/ic902072v,247225,293,2.4649E+02,,15,8,,
300,,0.15703628,395,2.9807E-02,3,,,9.9356E-05,0.016495189,1.807,0.01,La0.99Sr0.01CoO3,La1-xSrxCoO3,,LaCoO3,,,6.3680E+00,,2.9807E-02,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,222.73,4,5,20,11.1365,Wang,http://dx.doi.org/10.1021/ic902072v,247225,293,1.5603E+05,0.002579603,15,8,,
400,,0.074131024,304,4.9866E-02,3,,,1.2467E-04,,,0.01,La0.99Sr0.01CoO3,La1-xSrxCoO3,,LaCoO3,,,1.3490E+01,,4.9866E-02,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,222.73,4,5,20,11.1365,Wang,http://dx.doi.org/10.1021/ic902072v,247225,293,9.2416E+04,,15,8,,
700,,0.001230269,32.48,6.0025E-02,3,,,8.5750E-05,,,0.01,La0.99Sr0.01CoO3,La1-xSrxCoO3,,LaCoO3,,,8.1283E+02,,6.0025E-02,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,222.73,4,5,20,11.1365,Wang,http://dx.doi.org/10.1021/ic902072v,247225,293,1.0550E+03,,15,8,,
1000,,0.000950605,18.56,3.6237E-02,3,,,3.6237E-05,,,0.01,La0.99Sr0.01CoO3,La1-xSrxCoO3,,LaCoO3,,,1.0520E+03,,3.6237E-02,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,222.73,4,5,20,11.1365,Wang,http://dx.doi.org/10.1021/ic902072v,247225,293,3.4447E+02,,15,8,,
300,,0.069183097,330,4.7223E-02,3,,,1.5741E-04,0.026234732,1.8,0.02,La0.98Sr0.02CoO3,La1-xSrxCoO3,,LaCoO3,,,1.4454E+01,,4.7223E-02,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,222.73,4,5,20,11.1365,Wang,http://dx.doi.org/10.1021/ic902072v,247225,293,1.0890E+05,0.005878122,15,8,,
400,,0.033806484,243.5,7.0155E-02,3,,,1.7539E-04,,,0.02,La0.98Sr0.02CoO3,La1-xSrxCoO3,,LaCoO3,,,2.9580E+01,,7.0155E-02,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,222.73,4,5,20,11.1365,Wang,http://dx.doi.org/10.1021/ic902072v,247225,293,5.9292E+04,,15,8,,
700,,0.001096478,28.76,5.2805E-02,3,,,7.5436E-05,,,0.02,La0.98Sr0.02CoO3,La1-xSrxCoO3,,LaCoO3,,,9.1201E+02,,5.2805E-02,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,222.73,4,5,20,11.1365,Wang,http://dx.doi.org/10.1021/ic902072v,247225,293,8.2714E+02,,15,8,,
1000,,0.00091622,17.6,3.3808E-02,3,,,3.3808E-05,,,0.02,La0.98Sr0.02CoO3,La1-xSrxCoO3,,LaCoO3,,,1.0914E+03,,3.3808E-02,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,222.73,4,5,20,11.1365,Wang,http://dx.doi.org/10.1021/ic902072v,247225,293,3.0976E+02,,15,8,,
300,,0.015958791,214.7,8.6653E-02,3,,,2.8884E-04,0.048140749,1.8,0.05,La0.95Sr0.05CoO3,La1-xSrxCoO3,,LaCoO3,,,6.2661E+01,,8.6653E-02,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,222.95,4,5,20,11.1475,Wang,http://dx.doi.org/10.1021/ic902072v,247230,293,4.6096E+04,0.025482297,15,8,,
400,,0.007277798,129,9.1462E-02,3,,,2.2865E-04,,,0.05,La0.95Sr0.05CoO3,La1-xSrxCoO3,,LaCoO3,,,1.3740E+02,,9.1462E-02,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,222.95,4,5,20,11.1475,Wang,http://dx.doi.org/10.1021/ic902072v,247230,293,1.6641E+04,,15,8,,
700,,0.000949511,25.04,4.6224E-02,3,,,6.6034E-05,,,0.05,La0.95Sr0.05CoO3,La1-xSrxCoO3,,LaCoO3,,,1.0532E+03,,4.6224E-02,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,222.95,4,5,20,11.1475,Wang,http://dx.doi.org/10.1021/ic902072v,247230,293,6.2700E+02,,15,8,,
1000,,0.000831764,14.8,2.6334E-02,3,,,2.6334E-05,,,0.05,La0.95Sr0.05CoO3,La1-xSrxCoO3,,LaCoO3,,,1.2023E+03,,2.6334E-02,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,222.95,4,5,20,11.1475,Wang,http://dx.doi.org/10.1021/ic902072v,247230,293,2.1904E+02,,15,8,,
300,,0.000467735,21.32,2.9154E-02,3,,,9.7179E-05,0.00788839,3.69579,0.2,La0.8Sr0.2CoO3,La1-xSrxCoO3,,LaCoO3,,,2.1380E+03,,2.9154E-02,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,224.2,4,5,20,11.21,Wang,http://dx.doi.org/10.1021/ic902072v,247232,293,4.5454E+02,0.423451616,15,8,,
400,,0.000446684,17.6,2.7739E-02,3,,,6.9347E-05,,,0.2,La0.8Sr0.2CoO3,La1-xSrxCoO3,,LaCoO3,,,2.2387E+03,,2.7739E-02,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,224.2,4,5,20,11.21,Wang,http://dx.doi.org/10.1021/ic902072v,247232,293,3.0976E+02,,15,8,,
700,,0.000498884,10.17,1.4512E-02,3,,,2.0732E-05,,,0.2,La0.8Sr0.2CoO3,La1-xSrxCoO3,,LaCoO3,,,2.0045E+03,,1.4512E-02,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,224.2,4,5,20,11.21,Wang,http://dx.doi.org/10.1021/ic902072v,247232,293,1.0343E+02,,15,8,,
1000,,0.000597035,5.52,5.1036E-03,3,,,5.1036E-06,,,0.2,La0.8Sr0.2CoO3,La1-xSrxCoO3,,LaCoO3,,,1.6749E+03,,5.1036E-03,solid state reaction,polycrystalline,Iwasaki2008JSSC,http://dx.doi.org/10.1016/j.jssc.2008.08.078,,,224.2,4,5,20,11.21,Wang,http://dx.doi.org/10.1021/ic902072v,247232,293,3.0470E+01,,15,8,,
300,,0.00203961,56.4516,4.6873E-02,8,,,1.5624E-04,0.055801689,0.84,,Yb14MnSb11,Yb14MnSb11,,Yb14MnSb11,,,4.9029E+02,,4.6873E-02,"flux (Sn), Ar",single crystal,Brown2006CM,http://dx.doi.org/10.1021/cm060261t,,,6058.93,8,26,208,29.12947115,Chan,http://dx.doi.org/10.1021/cm980358i,85638,143,3.1868E+03,0.427252549,142,32,,
400,,0.00232311,68.7334,8.1344E-02,8,,,2.0336E-04,0.096379224,0.844,,Yb14MnSb11,Yb14MnSb11,,Yb14MnSb11,,,4.3046E+02,,8.1344E-02,"flux (Sn), Ar",single crystal,Brown2006CM,http://dx.doi.org/10.1021/cm060261t,,,6058.93,8,26,208,29.12947115,Chan,http://dx.doi.org/10.1021/cm980358i,85638,143,4.7243E+03,0.497780176,142,32,,
700,,0.0034632,117.242,2.7783E-01,8,,,3.9691E-04,0.340484029,0.816,,Yb14MnSb11,Yb14MnSb11,,Yb14MnSb11,,,2.8875E+02,,2.7783E-01,"flux (Sn), Ar",single crystal,Brown2006CM,http://dx.doi.org/10.1021/cm060261t,,,6058.93,8,26,208,29.12947115,Chan,http://dx.doi.org/10.1021/cm980358i,85638,143,1.3746E+04,0.604393987,142,32,,
1000,,0.00457917,164.143,5.8838E-01,8,,,5.8838E-04,0.822909213,0.715,,Yb14MnSb11,Yb14MnSb11,,Yb14MnSb11,,,2.1838E+02,,5.8838E-01,"flux (Sn), Ar",single crystal,Brown2006CM,http://dx.doi.org/10.1021/cm060261t,,,6058.93,8,26,208,29.12947115,Chan,http://dx.doi.org/10.1021/cm980358i,85638,143,2.6943E+04,0.745241477,142,32,,
300,,0.00210707,110.866,1.7500E-01,8,,,5.8333E-04,0.173267726,1.01,,Zn4Sb3,Zn4Sb3,,Zn4Sb3,,,4.7459E+02,,1.7500E-01,"melted, inert",polycrystalline,Caillat1997JPCS,http://dx.doi.org/10.1016/S0022-3697(96)00228-4,,,1610.64,9,7,63,25.56571429,Mayer,http://dx.doi.org/10.1016/0022-5088(78)90109-1,52403,300,1.2291E+04,0.34396222,167,12,,
400,,0.00258969,146.015,3.2931E-01,8,,,8.2328E-04,0.496100779,0.6638,,Zn4Sb3,Zn4Sb3,,Zn4Sb3,,,3.8615E+02,,3.2931E-01,"melted, inert",polycrystalline,Caillat1997JPCS,http://dx.doi.org/10.1016/S0022-3697(96)00228-4,,,1610.64,9,7,63,25.56571429,Mayer,http://dx.doi.org/10.1016/0022-5088(78)90109-1,52403,300,2.1320E+04,0.567759997,167,12,,
700,,0.00332511,205.872,8.9225E-01,8,,,1.2746E-03,1.286961011,0.6933,,Zn4Sb3,Zn4Sb3,,Zn4Sb3,,,3.0074E+02,,8.9225E-01,"melted, inert",polycrystalline,Caillat1997JPCS,http://dx.doi.org/10.1016/S0022-3697(96)00228-4,,,1610.64,9,7,63,25.56571429,Mayer,http://dx.doi.org/10.1016/0022-5088(78)90109-1,52403,300,4.2383E+04,0.740901799,167,12,,
300,,3.91E-03,126,1.2181E-01,6,,,4.0604E-04,,,,CeFe2Co2Sb12,Ce-Fe4CoSb12,,Fe4CoSb12,,,2.5575E+02,,1.2181E-01,combination of melting and powder metallurgy techniques,polycrystalline,Fleurial1996ICT,http://dx.doi.org/10.1109/ICT.1996.553263,,,747,2,17,34,21.97058824,Berardan,http://dx.doi.org/10.1016/S0925-8388(02)00968-4,96163,300,1.5876E+04,,204,48,,
400,,3.85E-03,154,2.4640E-01,6,,,6.1600E-04,,,,CeFe2Co2Sb12,Ce-Fe4CoSb12,,Fe4CoSb12,,,2.5974E+02,,2.4640E-01,combination of melting and powder metallurgy techniques,polycrystalline,Fleurial1996ICT,http://dx.doi.org/10.1109/ICT.1996.553263,,,747,2,17,34,21.97058824,Berardan,http://dx.doi.org/10.1016/S0925-8388(02)00968-4,96163,300,2.3716E+04,,204,48,,
700,,3.25E-03,166,5.9351E-01,6,,,8.4788E-04,,,,CeFe2Co2Sb12,Ce-Fe4CoSb12,,Fe4CoSb12,,,3.0769E+02,,5.9351E-01,combination of melting and powder metallurgy techniques,polycrystalline,Fleurial1996ICT,http://dx.doi.org/10.1109/ICT.1996.553263,,,747,2,17,34,21.97058824,Berardan,http://dx.doi.org/10.1016/S0925-8388(02)00968-4,96163,300,2.7556E+04,,204,48,,
300,,1.03E-03,101,2.9712E-01,6,,,9.9039E-04,0.15555838,1.91,,CeFe3CoSb12,Ce-Fe4CoSb12,,Fe4CoSb12,,,9.7087E+02,,2.9712E-01,combination of melting and powder metallurgy techniques,polycrystalline,Fleurial1996ICT,http://dx.doi.org/10.1109/ICT.1996.553263,,*kappa extrapolated from 400 K,756.81,2,17,34,22.25911765,Berardan,http://dx.doi.org/10.1016/S0925-8388(02)00968-4,96163,300,1.0201E+04,0.372083566,204,48,,
400,,1.12E-03,127,5.7604E-01,6,,,1.4401E-03,0.290927128,1.98,,CeFe3CoSb12,Ce-Fe4CoSb12,,Fe4CoSb12,,,8.9286E+02,,5.7604E-01,combination of melting and powder metallurgy techniques,polycrystalline,Fleurial1996ICT,http://dx.doi.org/10.1109/ICT.1996.553263,,,756.81,2,17,34,22.25911765,Berardan,http://dx.doi.org/10.1016/S0925-8388(02)00968-4,96163,300,1.6129E+04,0.44011544,204,48,,
700,,1.29E-03,176,1.6809E+00,6,,,2.4012E-03,0.812013631,2.07,,CeFe3CoSb12,Ce-Fe4CoSb12,,Fe4CoSb12,,,7.7519E+02,,1.6809E+00,combination of melting and powder metallurgy techniques,polycrystalline,Fleurial1996ICT,http://dx.doi.org/10.1109/ICT.1996.553263,,,756.81,2,17,34,22.25911765,Berardan,http://dx.doi.org/10.1016/S0925-8388(02)00968-4,96163,300,3.0976E+04,0.639628506,204,48,,
300,,8.93E-04,87.2,2.5545E-01,6,,,8.5149E-04,0.10643673,2.4,,CeFe3.5Co0.5Sb12,Ce-Fe4CoSb12,,Fe4CoSb12,,,1.1198E+03,,2.5545E-01,combination of melting and powder metallurgy techniques,polycrystalline,Fleurial1996ICT,http://dx.doi.org/10.1109/ICT.1996.553263,,*kappa extrapolated from 400 K,756.81,2,17,34,22.25911765,Berardan,http://dx.doi.org/10.1016/S0925-8388(02)00968-4,96163,300,7.6038E+03,0.341545353,204,48,,
400,,9.71E-04,107,4.7164E-01,6,,,1.1791E-03,0.198167011,2.38,,CeFe3.5Co0.5Sb13,Ce-Fe4CoSb12,,Fe4CoSb12,,,1.0299E+03,,4.7164E-01,combination of melting and powder metallurgy techniques,polycrystalline,Fleurial1996ICT,http://dx.doi.org/10.1109/ICT.1996.553263,,,756.81,2,17,34,22.25911765,Berardan,http://dx.doi.org/10.1016/S0925-8388(02)00968-4,96163,300,1.1449E+04,0.422331652,204,48,,
700,,1.07E-03,158,1.6332E+00,6,,,2.3331E-03,0.6558871,2.49,,CeFe3.5Co0.5Sb14,Ce-Fe4CoSb12,,Fe4CoSb12,,,9.3458E+02,,1.6332E+00,combination of melting and powder metallurgy techniques,polycrystalline,Fleurial1996ICT,http://dx.doi.org/10.1109/ICT.1996.553263,,,756.81,2,17,34,22.25911765,Berardan,http://dx.doi.org/10.1016/S0925-8388(02)00968-4,96163,300,2.4964E+04,0.641068949,204,48,,
300,,7.71E-04,58.2,1.3180E-01,6,,,4.3933E-04,0.085031756,1.55,,CeFe4Sb12,Ce-Fe4CoSb12,,Fe4CoSb12,,,1.2970E+03,,1.3180E-01,combination of melting and powder metallurgy techniques,polycrystalline,Fleurial1996ICT,http://dx.doi.org/10.1109/ICT.1996.553263,,*kappa extrapolated from 400 K,762.5,2,17,34,22.42647059,Berardan,http://dx.doi.org/10.1016/S0925-8388(02)00968-4,96163,300,3.3872E+03,0.612526673,204,48,,
